video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"AvHaiPrrL-Q","TUVIMOS GUARDADO ESTO POR MUCHO TIEMPO...","2020-10-14T23:30:12Z","UC0n5Ihqix8mEqGsjygiJk6Q","Más SKabeche","24","20.18.10","THE BRAND NEW MAVERICK MERCH STORE|LOGAN PAUL|JAKE PAUL|MY NEW MERCH TRUCK IS FINALLY FINISHED|I STOLE JAKE PAUL´S NEW MERCH TRUCK|OUR NEW MAVERICK ICE CREAM MERCH TRUCK|LA MERCANCÍA DE LOS YOUTUBERS|PUSIMOS A PRUEBA PRODUCTOS DE YOUTUBERS|PONGÁMOSLO A PRUEBA|GO AMI GO|MARCAS Y PRODUCTOS DE LOS YOUTUBERS|LOS POLINESIOS|REY PALOMO|LUISITO COMUNICA|5 DÍAS PROBANDO PRODUCTOS DE YOUTUBERS|MÁS SKABECHE|ABRIMOS NUESTRA TIENDA DE ROPA|NUEVA MARCA DE ROPA|SKABECHE","2685520","268613","4112","8970","https://i.ytimg.com/vi/AvHaiPrrL-Q/default.jpg","False","False","LIKE SI TE GUSTARON LAS NUEVAS HOODIES. LINK DE LA TIENDA https://skabeche.store¿Cómo le pondrían al shippeo entre Eddy y Xio? ÚLTIMA SEMANA PARA VOTAR POR LOS KCA DE MÉXICO► https://www.kcamexico.com/vota/youtuber-favorito► https://www.kcamexico.com/vota/fandom-favorito ► SUSCRÍBETE AQUÍ: http://bit.ly/MasSKabeche SIGUENOS EN INSTAGRAM:► http://instagram.com/skabechetv► https://www.instagram.com/bryan_skabeche► https://instagram.com/eddy_skabeche► https://www.instagram.com/say_yess15► https://www.instagram.com/ericklindoro► https://www.instagram.com/xio_garcia_► https://www.instagram.com/mish_mend► https://www.instagram.com/oscardelrey_► https://www.instagram.com/elpicbra► https://www.instagram.com/steven_kimbo_skabeche► https://www.instagram.com/sk.petsTAMBIÉN TENEMOS TIK TOK ¡Síguenos!:► bryan_skabeche: https://www.tiktok.com/@bryan_skabeche► eddy_skabeche: https://www.tiktok.com/@eddy_skabecheFACEBOOK:SKabeche ► https://www.facebook.com/SKabecheTVEddy SKabeche ► https://www.facebook.com/EddySkabecheBryan SKabeche ► https://www.facebook.com/BryanSKabecheTVTWITTER:SKabeche ► https://twitter.com/SKabecheTVBryan ► https://twitter.com/Bryan_SKabecheEddy ► https://twitter.com/Eddy_SKabecheMuchas gracias a la Preparatoria Oxford por prestarnos sus increíbles instalacionesSitio Web: https://pagesprepa.anahuac.mx/mxoxfordInstagram: https://www.instagram.com/prepaanahuac.oxfordContacto y Negocios ► skabeche@gazer73.meSMH :)"
"n9Y-lS1trhw","Demi Lovato - Commander In Chief","2020-10-15T03:00:10Z","UCnyB9MYKRkSFK3IIB32CoVw","DemiLovatoVEVO","10","20.18.10","demi lovato|demi|demi lavato|biden|2020|commander in chief|president|presidential election|trump|democat|republican|political party|vote|lovato|breathe|how do you sleep|donald trump|joe biden|mike pence|kamala harris|rbg|united states|gen z|political parties|change|make a change|justice|demi lovato music video|music video|demi video|Demi Lovato video|Demi|Lovato|Commander|Chief","3904269","266889","34067","39950","https://i.ytimg.com/vi/n9Y-lS1trhw/default.jpg","False","False","Please join me and vote in this year’s election. Visit https://iwillvote.com/ for more information.'Commander in Chief’ out now: https://demilovato.lnk.to/CommanderInChiefConnect with Demi:Subscribe https://www.youtube.com/user/therealdemilovatoInstagram http://instagram.com/ddlovato   Twitter http://twitter.com/ddlovatoFacebook http://facebook.com/demilovatoOfficial site http://demilovato.comJoin her mailing list to stay up to date http://www.demilovato.com/#mailing-list#DemiLovato #CommanderInChiefMusic video by Demi Lovato performing Commander In Chief. © 2020 Island Records, a division of UMG Recordings, Inc."
"GcDDZhencl8","Rude Boy X Copaneco 504 - Mirala Bien Remix (Official Video)","2020-10-16T21:00:10Z","UCejnItRr2Ugmfc5tEotvAQw","Rude Boy HN","10","20.18.10","[none]","165831","22740","203","2576","https://i.ytimg.com/vi/GcDDZhencl8/default.jpg","False","False","Music video for Mirala Bien Remix performed by Rude Boy & Copaneco 504.SIGAN A RDUEBOY EN INSTAGRAM @rudeboyhnSIGAN A RUDEBOY EN FACEBOOK @rudeboyoficiallCopyright (C) 2020 Imperium Entertainment."
"62vxIzHFBfU","Ángela Aguilar - Mi Vlog #79 ¡Mi fiesta de cumpleaños!","2020-10-13T23:00:01Z","UCugX5B6n1jtQq2ihzhRk-Ag","Angela Aguilar Oficial","10","20.18.10","angela aguilar|angela aguilar 2020|nuevo angela aguilar","1094857","47422","1547","4058","https://i.ytimg.com/vi/62vxIzHFBfU/default.jpg","False","False","Bienvenidos a mi fiesta de cumpleaños número 17, estoy muy emocionada y agradecida con la vida por seguir creciendo, festejando y rodeada de tanto amor y cariño. ¡Aquí podrán ver un poco de esta celebración súper rosa! ❤️ ✨ 🎉 🎊 🎈 Suscríbete a mi canal haciendo click aquí  👉 https://cutt.ly/bymXR8Y🎧 Escúchame en tu plataforma digital favorita: https://ONErpm.lnk.to/AngelaAguilarTe recomiendo la playlist Hecho en México🌼 https://ONErpm.lnk.to/HechoEnMexico🚩 No te pierdas de nada siguiéndome en redes sociales:      - Instagram: https://www.instagram.com/angela_aguilar_/     - Facebook: https://www.facebook.com/AngelaAguilarOficial/     - Twitter: https://twitter.com/AngelaAguilar__"
"Mh1KjTcyq70","La Ross Maria, Frankely MC, Lil Rosse, Jc La Nevula - VECINITA 3 Remix  (detrás de cámara)","2020-10-15T20:48:21Z","UCLj0vrGPYcqDNZ8Ys2jsgEA","La Ross Maria","10","20.18.10","[none]","623113","47999","226","1229","https://i.ytimg.com/vi/Mh1KjTcyq70/default.jpg","False","False","Escoge tu plataforma favorita. 👉 👉  https://829music.ffm.to/mi-regalo-mas-bonito  👈👈 🙏🏻 IG: @rossmariaofficialRecuerda suscribirte 👉👉  https://www.youtube.com/c/LaRossMaria?sub_confirmation=1 👈👈#829MusicMundial #LaRossMariaSello Discográfico: 829Music Mundial LLCCopyright ℗ 829Music Mundial & La Nueva Escuela"
"FTuzuky7PFE","Chikis Ra// Prrm //VIDEO OFICIAL","2020-10-14T16:53:42Z","UChmrai7cNhtZPHGQP95lZIQ","Chikis Ra Oficial","10","20.18.10","[none]","129584","10666","432","795","https://i.ytimg.com/vi/FTuzuky7PFE/default.jpg","False","False",""
"_v2mTa9Vcuo","6 canciones lo-fi que te volarán la cabeza","2020-10-14T17:05:05Z","UCa3DVlGH2_QhvwuWlPa6MDQ","Jaime Altozano","24","20.18.10","jaime altozano|altozano|jaime|lofi|retolofi|#retolofi|reto del lofi|retodellofi|lo-fi|lo-fi hip hop|lofi hip-hop","864121","101895","771","4039","https://i.ytimg.com/vi/_v2mTa9Vcuo/default.jpg","False","False","He recibido 2400 participaciones al #RetoLofi que lancé en este vídeo:https://youtu.be/WUnCaHYgmJcEs la vez que más gente ha participado en un reto del canal! WtfAquí os dejo la playlist oficial con +300 temas hechos por la comunidad: 🎺playlist oficial🎺https://www.youtube.com/playlist?list=PL0ONFXpPDe_mtm3ciwL-v7EE-7yLHDlP8Pro tip: Póntela en aleatorio, para que no empiece siempre por las mismas canciones. No tiene un orden particular.Y estos son los ganadores y finalistas. 🏆🏆GANADORES🏆🏆🎧 Bernat Cucarella Sifrelofi progresivo con animaciones 3Dhttps://www.youtube.com/watch?v=xnKBLj7CXpY&list=PLyI8N7451mwkFMnx5GjBobCsdJwS_OCD7🎧 Disonancia Cognitivanocturno de Chopinhttps://youtu.be/k9h27CrP2ZE🎧 SKADEMsintético y místicohttps://youtu.be/fOzLiZ0abaY🎧 Víctor Rodríguezjazzhop chillhop superguayhophttps://youtu.be/Wvjdu3xTyUE🎧 Sans Soucila chica que entrecierra los ojoshttps://www.youtube.com/watch?v=cDIYpIbTbW8&list=PLjFPiYuDusHayzuI4_i-Tu2nPJ1xuerOQ&index=4🎧 thanlofi ASMRhttps://youtu.be/I88FYshOPhU🏆FINALISTAS MENCIONADOS🏆🎧 Bicholofi del trap del terraplanismo con ultraexplicación: https://youtu.be/UxrMPmH6aRc🎧 Surcando entre historiasépico mundo de fantasíahttps://youtu.be/7zej3YxDi-I🎧 TenderFlutterépica taberna medievalhttps://youtu.be/vuhu_1gIJXc🎧 Leandro Periéaliens de la revolución galáctica del siglo XXXVIIhttps://youtu.be/n-iJjGZJI8w🎧 Jol Tarotlofi folk meets Mulholland Drivehttps://youtu.be/QkwbsvPnlGY🎧 Box Shaped Heartmonjes cartujos con Summertime (pongo bandcamp porque no subió a youtube)https://boxshapedheart.bandcamp.com/album/el-gran-silencio-ep🎧 Sacro Forestel lofi más caro del mundo?https://youtu.be/f63bxsOGEB0🎧 Elias Martínezcanicas y ollashttps://youtu.be/lsppAz3gN68🎧 Alexey Vázquezdados y cortauñashttps://youtu.be/p72UVQLZFIk🎧 Sun-Ar Musiclofi en 8D con objetos del super, plagio y satiehttps://youtu.be/XednL778bKg🎧 Zelk In A Boxla obra de los vecinoshttps://youtu.be/o9xqyZAZYkk🎧 Paracetamol Y Pitágorasronroneo de un gatohttps://youtu.be/bpDF7OneQC4🎧 Iago Robertsit's leviosa not leviosaahttps://youtu.be/zWdpeaTcoy0🎧 dani duquehorowitz y rachmaninoffhttps://youtu.be/F4yXim61h4k🏆MÁS FINALISTAS🏆🎧 Vanware - Timehttps://youtu.be/aQBRkKbWDEA🎧 Xabier Echaniz - Lapsohttps://youtu.be/cykNuZPqcuQ🎧 Carlos Alberto Muñoz Martinez - Out A Time (Album)https://youtu.be/x7rAp7gchpI🎧 Enrique Ochoa Carrillo - Me Mudé a Saturnohttps://youtu.be/pui0Oinyl10🎧 Felipe Miranda - Pintana - Delusiónhttps://youtu.be/LLdA0NWxU0Q🎧 Mateo Ibagon - Totalhttps://youtu.be/T-3BcyryazA🎧 Ragaire - Harmony of Lifehttps://youtu.be/gOxH6UwbeoQ🎧 Entre Productores - Game Over - Jehovani Ft Lizi Layhttps://youtu.be/z9-x0iYeS8I🎧 Gabbard Puma - Insomnia | Album LO-FI HIP HOP https://youtu.be/Qg-nYGymmMU🎧 PigletSpacey - Montehttps://youtu.be/B0xTqL_i7JE🎧 Uboro - Añoranzahttps://youtu.be/JK_ve-5NVl0🎧 Rubin - Junto al lagohttps://youtu.be/-RB9khgJXGE🎧 Swe • - #RetoLofihttps://youtu.be/bli8NcbwEVg🎧 OVOWL - videogame remixes to commit war crimes tohttps://youtu.be/4BwyOpajh7I🎧 Jeff - MEMORIES EPhttps://youtu.be/kyHDTG2FVD0🎧 no wave - Slowed LoFi Beat Tape | Dye (Serendipity) - n0 Wav.3https://youtu.be/b9RkntTwaCc🎧 Deoxys Beats - Efímerohttps://youtu.be/ThV-bEs89MQ🎧 Vestigios de la peste - Refugio - SeanBeats (Full EP)https://youtu.be/PgWT-5niTC8🎧 Ikaori - Doors | lofihttps://youtu.be/igcO_cryRMI🎧 GiuliusMusic - Lo-Fi Pokemonhttps://youtu.be/PXaHdgCu0AI🎧 paupalid - Rampoineshttps://youtu.be/HZor19i5QAo🎧 Slim Hanzo - Quarantine Funk Trip [BEAT TAPE]https://youtu.be/tZL6rCX93bw🎧 Hernández García Yucef Ubayd - Teen's Roomhttps://youtu.be/QncAECHLSqI🎧 gatex - Lapis' Dream (Full Album)https://youtu.be/EQ87plQIPfY🎧 lifer - duel of the fates (star wars)https://youtu.be/utHot0nYmYQ🎧 the mazpa - Soft Wayhttps://youtu.be/fENNpdNUVHIme imagino que alguien verá el título y no podrá evitar comentar no son técnicamente canciones porque nadie canta y canción viene del latín cantĭo que significa.... Si lo ves, chupitoPATREON: Si quieres ayudarme a seguir creando vídeos que te hagan entender la música de otra manera puedes convertirte en un Jinete del Reino, en un Sabio del Consejo, o en un miembro de la Guardia de la Noche, cada uno con distintas ventajas, como elegir de qué hago uno de mis vídeos al mes y directos exclusivos. Todo eso aquí: https://www.patreon.com/jaimealtozano_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _SÍGUEME EN REDESTwitter: https://twitter.com/jaimealtozanoInstagram: https://www.instagram.com/jaimealtozano/Facebook: https://www.facebook.com/JaimeAltozanoPagina/Página Web: http://www.jaimealtozano.com_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _MUSICA: La música que utilizo de fondo en mis vídeos es de Epidemic Sound. Tenéis el primer mes gratis aquí: http://share.epidemicsound.com/Altozano"
"oa0QnXB_kpo","Dani Martin, Camilo - Avioncito de Papel","2020-10-14T22:00:11Z","UCXCzbI1a1VbFgGbi6NXvCrw","danimartinVEVO","10","20.18.10","dani martin|dani martín|camilo|dani martin y camilo|avioncitos de papel|dani martin avioncito de papel|camilo avioncito de papel|balada en español|musica romantica|pop español 2020|lo que me de la gana|musica española|los huesos|la mentira|juanes|pablo alborán|por primera vez|tatoo|vida de rico|alejandro sanz|Avioncito de Papel|Dani Martín y Camilo|Pop En Español|Sony Music Entertainment","729963","33018","836","1061","https://i.ytimg.com/vi/oa0QnXB_kpo/default.jpg","False","False","Dani Martín y Camilo - Avioncito de Papel (Official Video): https://danimartinxcamilo.lnk.to/AvioncitoDePapelHace tres años Camilo y yo compusimos ‘Avioncito de papel’, la grabamos y hoy, día antes de la salida del disco, la compartimos con vosotros. Para mí, fue un orgullo conocer a un tipo tan talentoso al que nada más ver, supe que le iría tan bien como, a día de hoy, le va. Es un orgullo para mí haber sido uno de los primeros que grabó un dueto con Camilo. Espero que esta canción perdure en el tiempo. Te quiero Camilo.LO QUE ME DE LA GANA: https://www.youtube.com/playlist?list=PLnIeUPfRLMZGIVC4Jh5wGkP2UMM67083Whttps://www.sonymusic.es/novedad/dani-martin-lo-que-me-de-la-gana/DANI MARTÍN:IG: https://www.instagram.com/_danimartin      FB: https://www.facebook.com/DaniMartinOficial     TW: https://twitter.com/_danielmartin_     WEB: https://www.danimartin.com.es/     YOUTUBE: https://www.youtube.com/channel/UCmOXmdVosWU4q6On-X4duZA     SPOTIFY: https://open.spotify.com/artist/3AIPhNgeF9S     APPLE MUSIC: https://music.apple.com/es/artist/dani-mart%C3%ADn/121287873     AMAZON MUSIC: https://www.amazon.es/s?k=dani+martin&i=popular&__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=38M7E3GRS6ZUC&sprefix=DANI+%2Cpopular%2C159&ref=nb_sb_ss_i_1_5   CAMILO:Facebook: https://www.facebook.com/camilomusica Twitter: https://twitter.com/camilomusica Instagram: https://www.instagram.com/camilomusica TikTok: https://smarturl.it/VidadeRico/tiktokLETRA AVIONCITO DE PAPELHACE RATO QUE NOS PASA,QUE NO HAY ELECTRICIDAD.SE APAGARON LAS FAROLAS Y EL FARO DE TRAFALGAR.AVIONCITO DE PAPEL QUE SE MOJÓ, NO VUELA MÁS.YA NO QUEDA VIENTO,YA NO QUEDA NI UN PEQUEÑO MOVIMIENTOQUE NOS HAGA LEVANTAR ALGO DEL SUELO,QUE NOS DESCONGELARÁ…HACE DÍAS NO AMANECE, SOLO VEO PUESTAS DE SOL,LE HAN SALIDO TELARAÑAS AL ESPACIO ENTRE LOS DOSAY, BARQUITO DE PAPEL QUE SE MOJÓ Y SE NOS HUNDIÓYA NO QUEDA VIENTO,YA NO QUEDA NI UN PEQUEÑO MOVIMIENTOQUE NOS HAGA LEVANTAR ALGO DEL SUELO,QUE NOS HAGA SILENCIAR ESTE SILENCIO,QUE NOS DESCONGELARÁ DE TANTO HIELO¿QUIÉN NOS DESCONGELARÁ?YA NO QUEDA VIENTO,YA NO QUEDA NI UN PEQUEÑO MOVIMIENTOQUE NOS HAGA LEVANTAR ALGO DEL SUELO,QUE NOS HAGA SILENCIAR ESTE SILENCIO,QUE NOS DESCONGELARÁ DE TANTO HIELO¿QUIÉN NOS DESCONGELARÁ?Music video by Dani Martin, Camilo performing Avioncito de Papel. (C) 2020 Sony Music Entertainment España, S.L."
"leT8SU-wlK4","Una familia de diez: ¡Aparecerán los verdaderos padres de Justito! | Este domingo #ConLasEstrellas","2020-10-13T07:04:07Z","UCZGYvP6WnVWGM5F0QEAyoyg","Las Estrellas","24","20.18.10","Televisa|Las Estrellas|Telenovelas|Televisa Espectáculos|Programas Televisa|Telenovelas Televisa|Sitio de Las Estrellas|#ConLasEstrellas|Una familia de diez|nuevos capítulos","2015569","27242","839","1743","https://i.ytimg.com/vi/leT8SU-wlK4/default.jpg","False","False","La familia disfuncional se convertirá en una familia normal y amorosa para dar una buena presentación y aparecerán los verdaderos padres de Justito ¿Cómo cambiará esto las cosas? Un familia de diez, este domingo 7:30 de la noche #ConLasEstrellas Las Estrellas tiene para ti los avances, entrevistas, notas y promos exclusivos de todos tus programas favoritos. #ConLasEstrellasSitio Oficial: https://bit.ly/2xZAxBLFacebook: http://bit.ly/2bK2tujTwitter: http://bit.ly/2tCR7mYInstagram: http://bit.ly/2sFkbpq"
"jwnMZFeXe3M","Bravas | Ep 2: No te miento","2020-10-07T22:10:02Z","UCu59H8LNti6mwvcGRMge5PA","Natti Natasha","24","20.18.10","[none]","0","0","0","591","https://i.ytimg.com/vi/jwnMZFeXe3M/default.jpg","False","True","Roja se enfrenta a una gran crisis en su relación con Tanamá y todo parece que se derrumba. Mila también tiene el corazón roto y escribe una canción sobre eso. Convierte sus frustraciones en música. Con la participación especial de Wisin, Juhn El All Star & Lyanno.Sobre la serie:Bravas es una nueva serie dramática inspirada por la música urbana latina que sigue a tres amigas, Mila, Roja y Ashley, que buscan encontrar su lugar en el mundo. Aprenderán que para superar su pasado y abrirse paso al futuro deberán unir sus voces... cueste lo que cueste. Situada en las vibrantes calles de Puerto Rico y con la participación de leyendas de la música latina acompañadas de nuevas estrellas, esta innovadora serie también cuenta con una banda sonora original.Puedes elegir cómo ver esta nueva serie — puedes ver todos los episodios sin interrupciones y en el momento que tu quieras con YouTube Premium, o puedes ver un episodio a la semana de forma gratuita y con anuncios:Episodio 3: Disponible a partir del 21 de octubreEpisodio 4: Disponible a partir del  28 de octubreEpisodio 5: Disponible a partir del 4 de noviembreEpisodio 6: Disponible a partir del 11 de noviembreEpisodio 7: Disponible a partir del 18 de noviembreEpisodio 8: Disponible a partir del 25 de noviembreConoce más aquí: https://support.google.com/youtube/answer/6358146?hl=es-419Conoce más sobre YouTube Premium aquí: https://www.youtube.com/premiumPuedes revisar si YouTube Premium está disponible en tu país aquí: https://support.google.com/youtube/answer/6307365?hl=es-419"
"O-h8EcgFw_k","¿Qué compuestos encontraron a los quesos que prohibieron en México?","2020-10-14T18:21:08Z","UC-bk3CDvTwt2TqPHykduhcQ","UnoTV","25","20.18.10","Uno TV|Uno TV Noticias|News|Noticias|ciencia|tecnología|quesos|prohíben quesos|profeco|secretaria de economía","670344","5430","463","1322","https://i.ytimg.com/vi/O-h8EcgFw_k/default.jpg","False","False","La Secretaría de Economía y el Procuraduría Federal del Consumidor (Profeco) comprobó que diversos productos denominados como “queso” no cumplen con lo establecido en las Normas Oficiales Mexicanas, por lo que ordenó la prohibición inmediata de su comercialización. Pero, ¿qué compuestos encontraron en estos productos? Aquí te lo explicamos.Toda la información aquí:https://www.unotv.com/ciencia-y-tecnologia/prohiben-venta-de-quesos-en-mexico-esto-contienen/¡Síguenos en nuestras REDES SOCIALES! ►Twitter: https://twitter.com/UnoNoticias ►Facebook: https://www.facebook.com/UnoTVNoticias ►Instagram: https://www.instagram.com/unotv_/"
"m-pMvG1PY9g","TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official Teaser - 연준 (YEONJUN)","2020-10-15T15:00:00Z","UC3IZKseVpdzPSBaWxBxundA","Big Hit Labels","10","20.18.10","투모로우바이투게더|TOMORROW X TOGETHER|TXT|수빈|연준|범규|태현|휴닝카이|YEONJUN|SOOBIN|BEOMGYU|TAEHYUN|HUENINGKAI|빅히트엔터테인먼트|빅히트|Boy band|minisode1|BlueHour|5시 53분의 하늘에서 발견한 너와 나|5시 53분|553","2984422","607028","3391","32138","https://i.ytimg.com/vi/m-pMvG1PY9g/default.jpg","False","False","TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official Teaser - 연준 (YEONJUN)Director : Guzza (Lumpens)Assistant Director : Hyunhee Lim, Kookki KimDirector of Photography : EumkoFocus Puller: Sangwoo Yun, Jaewon Jung 2nd :  Youngwoo LeeDIT :  Eunil Lee3rd : Yuntae KoGaffer : Junghyeok Jeong Lighting Crew. : Junmin Yang ,Seungho Baek , Hyeonseok  Kim , Duhyeon Han , Junseok Oh , Minseong Choi , Dowon Ahn, Gukjin Jeong Jimmy Jib Operator: Youngjung KimJimmy Jib Assistant : Hyunin Kim , Sung Hoon KimTechnocrane Operator: Taehyeon Choi Art Director: Jinsil Park, Bona Kim (MU:E)Assistant Art team: Yeri Kang (MU:E)Art-team Manager: ilho Heo (MU:E)Associate Producer : Emma Sungeun Kim (ge production)Location Manager : Jihoon HanAssitant Producer : Eunah- Seo VFX STUDIO: PLASTIC BEACHVFX Supervisor: OhzeonVFX Assistant Supervisor: JojeemVFX Project Manager: Chanyoung Song, Jieun JeongVFX Producer: Kyutae Jang3D Artist: Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon2D Artist: Gihoon Jang, Hyunjun LeeVisual Creative : Nu Kim, Lee Hyun Ju, Kang Sung Do, Cha Yeon Hwa, RaktaArtist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung ChanBigHit Entertainment. Rights are reserved selectively in the video.Unauthorized reproduction is a violation of applicable laws. Manufactured by BigHit Entertainment, Seoul, KoreaConnect with TOMORROW X TOGETHER:https://twitter.com/TXT_bighithttps://www.facebook.com/TXT.bighithttps://www.youtube.com/txt_bighithttps://www.instagram.com/txt_bighithttps://www.weibo.com/TXTbighithttp://i.youku.com/txtbighit#5시_53분의_하늘에서_발견한_너와_나 #BlueHour #minisode1 #TXT #투모로우바이투게더"
"yePcF9GvgNI","VECINITA 3 Remix - Frankely MC ✖️ Lil Rosse ✖️ Jc La Nevula ✖️ La Ross Maria (Video Oficial)","2020-10-15T17:00:10Z","UC0kbj5SKVEtvhAyg0IyAsGA","Frankely MC","10","20.18.10","frankely mc|la ross maria|vecinita|lil rosse|jc la nevula|romantico|tik tok","1174150","121117","818","5498","https://i.ytimg.com/vi/yePcF9GvgNI/default.jpg","False","False","Director: Demether Taylor 🎥Productor: Ideologo Produce ♫SIGUEME EN TUS PLATAFORMAS FAVORITAS 👇 Instagram: https://www.instagram.com/mcfrankely/Spotify: https://open.spotify.com/artist/1OcEY...Apple Music: https://music.apple.com/us/artist/fra...Google Play: https://play.google.com/music/preview...Soundcloud: https://soundcloud.com/frankely-mcEscucha Vecinita 3 “REMIX” EN TU PLATAFORMA FAVORITA 👇🏾-https://829music.ffm.to/vecinita-3-remix-https://tidal.com/browse/playlist/a94e7dce-da66-413d-81a5-990328afa3c9-https://www.deezer.com/us/playlist/6556887484-https://www.deezer.com/us/playlist/6756341044-https://music.apple.com/us/playlist/la-nueva-grasa/pl.5e1bae7879a34b2ab53f10191b65fe2b#FrankelyMC #Vecinita #LaRossMaria #LilRosse #JcLaNevula #Romantico #SanValentin #LatinoAmerica #829MusicMundial"
"Ofv9Jwnnttw","ME FUI A VIVIR A UNA BURBUJA GIGANTE POR LA CUARENTENA (VI UN OVNI) - Amara Que Linda","2020-10-14T22:00:10Z","UChq_qmwRxTMgmggitRTiIEA","Amara Que Linda","22","20.18.10","AMARAQUELINDA|Amara Que Linda|amara que linda|youtuber|YouTuber mujer|YouTuber rara|YouTuber colombiana|YouTuber niña|ovni","281804","37265","1035","2501","https://i.ytimg.com/vi/Ofv9Jwnnttw/default.jpg","False","False","¡HOLALA GATICORNIOS♥Espero les haya gustado muchisisisimo este video y no olviden seguirme en: Tik Tok: amaraquelindarawrTwitter: https://twitter.com/QueAmaraInstagram: https://www.instagram.com/amara.aa/CONTACTO: Amaraquelinda4@gmail.com"
"LAhgFjAToTY","22 DATOS PERTURBADORES de GRAVITY FALLS","2020-10-14T19:15:09Z","UCt4gUEkNUM3dahWDpouQqdw","Alfrely","1","20.18.10","[none]","372137","32204","493","2025","https://i.ytimg.com/vi/LAhgFjAToTY/default.jpg","False","False","- SÍGUENOS EN NUESTRAS REDES SOCIALES -* Twitch: https://www.twitch.tv/alfrely227* Facebook: https://www.facebook.com/ALFRELY227/* Instagram: https://www.instagram.com/alfrely227/* Twitter: https://twitter.com/Alfrely227- CORREO -* Si quieres ponerte en contacto con nosotros, lo puedes hacer al correo: alfrely.frelies@gmail.com- ARTE -Dibujo de los avatares hechos por Barbara RoDoodle:* https://www.instagram.com/barbara_rodoodle/* https://twitter.com/BarbaraRoDoodle- CANCIONES -Flower by Morgan Matthews https://www.youtube.com/watch?v=_rfC4cMQ_rIPookatori and Friends by Kevin MacLeodLink: https://incompetech.filmmusic.io/song/4229-pookatori-and-friendsLicense: http://creativecommons.org/licenses/by/4.0/Theme for Harold (var. 1) by Kevin MacLeodLink: https://incompetech.filmmusic.io/song/4516-theme-for-harold-var-1-License: http://creativecommons.org/licenses/by/4.0/Video Dungeon Crawl by Kevin MacLeodLink: https://incompetech.filmmusic.io/song/4584-video-dungeon-crawlLicense: http://creativecommons.org/licenses/by/4.0/- DISCLAIMER -All media in this video is used for purpose of review & commentary under terms of fair use. All footage, music & images used belong to their respective companies.This video is aimed at teenagers and young adults."
"OrydkcX3qXw","¡Nos preparamos para Billboard Music Awards 2020 en VIVO!|Punto de Encuentro TNT","2020-10-15T00:09:57Z","UCqtnFK02Qgp8rYcgXbA-wCg","TNT América Latina","24","20.18.10","tnt|tntla|entretenimiento|hollywood|Lety Sahagun|Paty Cantú|Mario Bautista|BTS|BTS ARMY|Billie Eilish|Ariana Grande|Taylor Swift|Lizzo|BillboardTNT|Billboard Music Awards 2020|Billboard|BBMAS|BBMAS 2020|Punto de Encuentro TNT|PREMIOS|music|musica|premios musica|jini|EXO|GOT7","253946","14026","242","669","https://i.ytimg.com/vi/OrydkcX3qXw/default.jpg","False","False","¡Llegan los #BillboardTNT! Comenzamos una noche llena de música en el Punto de Encuentro TNT con tus artistas favoritos como BTS, Billie Eilish, Ariana Grande, Taylor Swift, Lizzo y muchos más. Disfruta en vivo el preshow junto a Lety Sahagun, Paty Cantú y Mario Bautista. ¡Cuéntanos cuáles son tus canciones favoritas de este año!- - - ¡Suscríbete a nuestro Canal! https://goo.gl/6EErCJFacebook: http://www.facebook.com/tntlaTwitter: http://www.twitter.com/tntlaInstagram: https://www.instagram.com/tntlatam/"
"EphJq_xz_T4","ESTE SUSCRIPTOR ESTABA ESCONDIDO Y ME PIDIO AYUDA PARA PODER GANAR LA PARTIDA!! *EPICO* FREE FIRE","2020-10-13T21:46:58Z","UCJdkSOKRCzXe0ntaA4tbDsg","BoomSniper","20","20.18.10","[none]","1012104","110457","1504","4458","https://i.ytimg.com/vi/EphJq_xz_T4/default.jpg","False","False","Hola sniper! Bienvenido a un nuevo video bien chido, espero que te guste y si es asi SUSCRIBETE y deja tu like (si quieres mas videos de FREE FIRE dime en los comentarios y lo sibire mas seguido!)Comenta algo chido y de dare un corazon!● Correo de negocios: boombusiness66@gmail.com● Sigueme en Instagram: https://www.instagram.com/boomsnip/● Sigueme en Twitter: https://twitter.com/BoomSniper_"
