video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"UFQp1ZR0GdY","Luiza tenta fazer as pazes com Jojo, mas peoas discutem | A Fazenda 12","2020-10-17T17:22:36Z","UCw4YGFtvDgOL09KrFpqj6kg","A Fazenda","24","20.18.10","acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim","1464589","74470","1331","18687","https://i.ytimg.com/vi/UFQp1ZR0GdY/default.jpg","False","False","Após conversar com Juliano, Luiza decidiu acertar as contas com Jojo. Mas a cantora não quis papo e a conversa acabou virando discussão.Assine o PlayPlus e tenha acesso à transmissão 24 horas de A Fazenda 12.Inscreva-se no canal A Fazenda: http://r7.com/8IZb Site oficial: https://afazenda.r7.com/a-fazenda-12Assista às íntegras no PlayPlus: https://www.playplus.comTikTok: https://vm.tiktok.com/ZS5cTvgC/Facebook: https://www.facebook.com/AFazendaRecordInstagram: https://www.instagram.com/afazendarecordTwitter: https://twitter.com/afazendarecord#AFazenda12 #MarcosMion #FogoNoFeno"
"FOr98imPRXw","NEGOCIO FECHADO!!! PALMEIRAS CONTRATA ZAGUEIRO! | NOVIDADES SOBRE ÁNGEL RAMIREZ! | GUERRA VOLTOU E+","2020-10-17T19:03:31Z","UC5OCzkrKCFsn4KvhVh6n-SA","Papagaio News","24","20.18.10","Palmeiras|Notícias do Palmeiras|Porco NEWS|Palmeiras NEWS|Notícias do Verdão|Verdão|Palmeiras 2019|Palmeiras Libertadores|Palmeiras Copa do Brasil|Palmeiras Campeonato Brasileiro|PalmeirasPorcoNews|ULTIMAS NOTICIAS DO PALMEIRAS|ANGEL RAMIREZ|CARLOS EDUARDO PALMEIRAS","73946","7999","205","554","https://i.ytimg.com/vi/FOr98imPRXw/default.jpg","False","False","As melhores notícias sobre o Palmeiras, é aqui no canal Papagaio News!Seja Membro do Papagaio e ganhe Benefícios:https://bit.ly/SEJAMEMBRO-PAPAGAGIONEWSNo vídeo de hoje falaremos sobre Angel Ramirez. Contratação para o Palmeiras. Guerra voltou a treinar com o elenco e muito mais...Redes Sociais:✔ Instagram: Papagaio News✔ Facebook: Papagaio News✔ Twitter: Papagaio News➤ Email:contato.papagaionews@gmail.com#Palmeiras #PapagaioNEWS #NotíciasDoPalmeiras"
"OUYwH87Y4FQ","Foo Fighters - Live from Troubadour (#SOSFEST)","2020-10-18T03:18:42Z","UCi2KNss4Yx73NG0JARSFe0A","Foo Fighters","10","20.18.10","[none]","160634","12614","66","378","https://i.ytimg.com/vi/OUYwH87Y4FQ/default.jpg","False","False","Foo Fighters performs an exclusive live set for Save Our Stages Fest from Troubadour in Los Angeles, CA. Find more #SOSFest streams at https://yt.be/music/sosfest. Save Our Stages Fest is a three-day virtual benefit festival with artists and organizations rallying to the aid of independent music venues at risk of closing their doors permanently. Featuring original performances and commentary from diverse talent across genres and shot live at iconic indie stages, #SOSFest aims to preserve our nation’s independent live music venues. The festival is raising funds for NIVA’s Emergency Relief Fund, where any member organization can apply for support - please consider helping by clicking the blue Donate button.  About NIVA: Formed at the onset of the COVID-19 shutdown, National Independent Venue Association (NIVA), now represents more than 2,800 members in all 50 states and Washington, D.C. These independent venues and promoters were the first to close and will be the last to fully reopen. NIVA's mission is to preserve and nurture the ecosystem of independent live venues, promoters and festivals throughout the United States. To learn more about NIVA’s quest to gain federal funding for independent venues, visit https://www.nivassoc.org/take-action.  To learn more about the NIVA Emergency Relief Fund, visit https://www.nivassoc.org/erf."
"MHTtsAhF3Po","FOTOS TUMBLR COM MINHA NAMORADA E A MAYA!!!","2020-10-17T22:00:07Z","UCULs0V-_lx12CrPrIdtda2A","Maya e João Rezende","22","20.18.10","joao|joao rezende|joao e maya|maya e joao|maya e joao rezende|irmao rezende|joao rezende e maya|maya|joana|canal do joao|FOTOS TUMBLR COM A MAYA|FOTOS TUMBLR|fotos tumblr com namorao|fotos tumblr com pet","111422","40444","125","909","https://i.ytimg.com/vi/MHTtsAhF3Po/default.jpg","False","False",""
"WVUubs42EWs","Mundial 2020:  Fase Eliminatória - Md5 | Quarta de Final 3","2020-10-17T15:54:22Z","UC48rkTlXjRd6pnqqBkdV0Mw","LoL eSports BR","20","20.18.10","Mundial 2020|Riot Games|LoLEsports|LoL|League of Legends|Transmissão Mundial 2020|Mundial 2020 ao vivo|Ao Vivo|assistir Mundial 2020|Mundial 2020 português|Worlds 2020|Worlds|ITZ|INTZ","401153","14834","259","110","https://i.ytimg.com/vi/WVUubs42EWs/default.jpg","False","False","Mundial 2020: Acontece de 25 de Setembro a 31 de Outubro com transmissões AO VIVO no YouTube de LoL Esports BR às 07h (Horário de Brasília).Curtiu? Inscreva-se no canal de LoL Esports Brasil: https://bit.ly/2CjNFQeAcompanhe a cobertura completa do Mundial 2020 em: https://watch.lolesports.comConfira nossa agenda: https://bit.ly/3hDrmaZFase Eliminatória - Md5 | Quarta de Final 3  Jogo 1 - 07h: Top Esports (TES) x (FNC) Fnatic"
"kUSSvL1vcL0","Ninja - O Guerreiro Imortal - Filme Completo Dublado - Filme de Ação | NetMovies","2020-10-16T22:00:08Z","UCK5RRQ3TdwAbbCWrtnXsN3Q","NetMovies","24","20.18.10","filme completo|filme dublado completo|filme dublado|filmes online|filmes grátis|filme completo dublado|filme completo dublado em português|filme dublado em português|filmes online grátis|filmes online dublado|filmes online hd|filmes grátis completo dublado|Filmes completos dublados|Filmes completos|Netmovies|Net Movies|filme de ação|filmes de ação|ação","652462","10066","769","281","https://i.ytimg.com/vi/kUSSvL1vcL0/default.jpg","False","False","Inscreva-se no canal: https://www.youtube.com/netmovies?sub_confirmation=1▶️  Você também pode gostar desses filmes: https://www.youtube.com/watch?v=-ovLuuBiwY8&list=PLhQTgJ8wVv-m3FzblvATLVAbSHMI5CMIONome do Filme: Ninja - O Guerreiro ImortalGênero: Ação, DramaTítulo Original: Ninja - Immovable HeartSinopse: Reeve é membro de um grupo de elite que todos pensavam que não existia mais. Ele foi capturado, espancado e torturado brutalmente, pelo próprio governo para quem um dia já trabalhou. Com a ajuda de seu antigo mentor John Carpenter, Reeve terá que se livrar dos demônios de seu passado, para que possa entender a essência do Ninjutsu e, assim, poder se lembrar de como foi capturado e como poderá se vingar antes que seus captores descubram por que ele realmente retornou.Estrelando: Blaze Broadway | Cassandra Gava | Danny Glover | Jacob Fyfe | John Balazs | Rob Baard | Roger Neave | Vivian LanghamDireção: John Balazs | Rob BaardEstamos também no Facebook e Instagram!Facebook: https://www.facebook.com/netmoviesInstagram: https://www.instagram.com/netmoviesEm 2020 a Netmovies traz para você ótimos filmes online grátis. Os maiores sucessos dos últimos anos e também lançamentos 2020. São os melhores filmes dublados completos nos mais diversos gêneros, filmes de ação, filmes de aventura, filmes de drama, filmes de romance, filmes de suspense, filmes de terror e zumbi, filmes de luta, filmes de desenhos animados, filmes de comédia engraçado e comédia romântica, filmes gospel, filmes evangélicos, filmes de família, histórias de filmes baseadas em fatos reais, assim você pode assistir seus filmes dublados completos online em HD quando e onde desejar!#filme #Netmovies #filmecompleto"
"5xXJsrjrR7U","Punição! Peões ficarão sem café até a próxima reposição | A Fazenda 12","2020-10-17T20:48:21Z","UCw4YGFtvDgOL09KrFpqj6kg","A Fazenda","24","20.18.10","acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim","560476","18047","205","1345","https://i.ytimg.com/vi/5xXJsrjrR7U/default.jpg","False","False","O descumprimento de regras resultou em mais uma punição na tarde deste sábado (17). O Fazendeiro Mariano leu o motivo: É proibido levar ou ingerir qualquer tipo de alimento e bebida, em toda a área dos animais. Logo, o grupo suspeitou de Luiza, única peoa que estava do lado de fora.  Assine o PlayPlus e tenha acesso à transmissão 24 horas de A Fazenda 12.Inscreva-se no canal A Fazenda: http://r7.com/8IZb Site oficial: https://afazenda.r7.com/a-fazenda-12Assista às íntegras no PlayPlus: https://www.playplus.comTikTok: https://vm.tiktok.com/ZS5cTvgC/Facebook: https://www.facebook.com/AFazendaRecordInstagram: https://www.instagram.com/afazendarecordTwitter: https://twitter.com/afazendarecord#AFazenda12 #MarcosMion #FogoNoFeno"
"W_2wJxLt-fQ","O QUE OS MORADORES DA LOUD ACHARAM DO MEU NOVO CABELO?","2020-10-16T23:30:03Z","UC81CElb6SqJcOMaCAC-fwbQ","LOUD Thaiga","24","20.18.10","loud|loud thaiga|thaiga","818716","194183","1998","3852","https://i.ytimg.com/vi/W_2wJxLt-fQ/default.jpg","False","False","* Inscreva-se: http://bit.ly/CanalThaigão* Siga no Twitter: @loud_thaiga* Siga no Instagram Thaiga: @loud_thaigaOlá olá pessoal! Muito bem vindos ao meu canal, eu sou a LOUD Thaiga, nova moradora da casa. Vou trazer pra vocês muitos vídeos engraçados, vlogs, pegadinhas, entretenimento e gameplay também! Então já vai se inscrevendo no canal para não perder nada! #vlog #entretenimento#loudhttps://bit.ly/LOUDlzinnhttps://bit.ly/LOUDjordanhttps://bit.ly/LOUDcoringahttps://bit.ly/LOUDnodahttps://bit.ly/LOUDbakhttps://bit.ly/LOUDlasershttps://bit.ly/GsLOUDhttps://bit.ly/LOUDwillhttps://bit.ly/LOUDleleohttps://bit.ly/LOUDshariinhttps://bit.ly/LOUDthurzinhttps://bit.ly/LOUDvinixzhttps://bit.ly/LOUDmiihttps://bit.ly/LOUDbabihttps://bit.ly/LOUDbradoockhttps://bit.ly/LOUDvoltanhttp://bit.ly/LOUDbraboxhttp://bit.ly/LOUDkroonoshttps://bit.ly/mobLOUD"
"NUQG51zFwWY","O MELHOR AMONG US DA LOUD COM FANTASIAS!!","2020-10-17T22:02:00Z","UC7iwNp4GUynlGXvK-6KD0Rw","LOUD","20","20.18.10","free fire|mobile|playhard|crusher|loud|among us|among us da vida real|among us da loud|among us loud|coringa|babi|bradock|gs|voltan","680321","163701","1111","4196","https://i.ytimg.com/vi/NUQG51zFwWY/default.jpg","False","False","Jogue conosco: https://www.discord.gg/loud● Faça barulho conosco:Instagram: https://www.instagram.com/loudgg/Twitter: https://twitter.com/loudggFacebook:  https://www.facebook.com/loud--------------------------------------------------------------------------Contato comercial: agencia@loud.gg"
"lBb-VEVRHgc","FLUMINENSE 2 X 2 CEARÁ | MELHORES MOMENTOS | 17ª RODADA BRASILEIRÃO 2020 | ge.globo","2020-10-18T00:11:51Z","UCgCKagVhzGnZcuP9bSMgMCg","ge","17","20.18.10","esporte|esportes|ge|ge.globo|globo esporte|globo|globoesporte.com|sportv|futebol|Fluminense|Nense|Flu|Fluzão|Tricolor|Tricolor carioca|futebol fluminense|Ceará|Ceara Sporting Club|Vozão|Ceará SC|Ceará futebol clube|Alvi-negro|Campeonato Brasileiro|Brasileirão|Brasileirão 2020|Brasileirao|nacional|Melhores momentos|MM|gol|é gol|futebol nacional|lances|times de futebol|gols|empate|digão|falha digão|golaco vina|golaço vina","324572","11310","228","960","https://i.ytimg.com/vi/lBb-VEVRHgc/default.jpg","False","False","Com gol nos acréscimos, Fluminense busca empate com o Ceará no Maracanã. Time tricolor desperdiça oportunidade de entrar no G-4 do Brasileirão. Luiz Henrique e Danilo Barcelos marcam para os mandantes e Hudson (contra) e Vina balançam a rede para o Vozão.✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco sobre a partida 😎⚽ 🌟 Playlists pra você maratonar 🌟 ► Melhores Momentos do Brasileirão:  https://cutt.ly/NfHk9TS► Melhores Copa do Brasil: https://cutt.ly/LfHk3Di► Gols Série B: https://cutt.ly/LfHk84c► Bola Quadrada:  https://cutt.ly/IfHk7ra ► BMFC: https://cutt.ly/gfHk5bH►Humor no GE: https://cutt.ly/HfHk6SY✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri______________________________________  No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO!Tem gols e melhores momentos narrados, games e muita resenha. E não é só isso 😮😮 Em breve, mais novidades para vocês  😎🤙"
"0K77PlGZoGQ","#172-Como quebrar tijolo ao meio","2020-10-17T17:38:59Z","UCWuihCjrujsgRZ4ohWidZWw","Irmãos a obra Araraquara","26","20.18.10","quebrar tijolo no meio|tijolo|macetes da construção|como quebrar tijolo ao meio|como quebrar tijolo|faça você mesmo|irmãos à obra Araraquara|construção civil|pedreiro|tijolo baiano|meiota de tijolo|Como quebrar tijolo baiano ao meio|quebrando o tijolo","84751","9979","66","178","https://i.ytimg.com/vi/0K77PlGZoGQ/default.jpg","False","False","Nesse vídeo estou passando uma técnica de como quebrar o tijolo ao meio de um jeito fácil e prático utilizando apenas dois pedaços de ferro 3/8 e uma marreta.================//===============REDES SOCIAIS:[Instagram]:https://www.instagram.com/irmaos_a_obra_araraquaraDeixe seu comentário!#construçãocivil #tijolo"
"wVCAr0yMy-M","[기습 공개] 블랙핑크(BLACKPINK)의 'How You Like That'♪ + 'Pretty Savage'♪ 무대 아는 형님(Knowing bros) 251회","2020-10-17T12:27:10Z","UCOHM2N1YQdb-cHWxJxwBMLQ","아는형님 Knowingbros","24","20.18.10","아는 형님|형님|형님 학교|지수|제니|리사|로제|블랙핑크|How_You_Like_That|Pretty_Savage|기습공개|최초공개|댄스|무대|강호동|이수근|서장훈|김희철|민경훈|이상민|김영철|BLACKPINK|JISOO|JENNIE|ROS&Eacute;|LISA|예능|슈퍼주니어|버즈|Knowing bros|Knowing brother|min kyung hoon|kim hee chul|kang ho dong|seo jang hoon|lee soo geun|kim young chul|lee sang min|buzz|superjunior","5312114","389069","5713","5675","https://i.ytimg.com/vi/wVCAr0yMy-M/default.jpg","False","False","[기습 공개] 블랙핑크의 'How You Like That'♪ + 'Pretty Savage'♪ 무대#아는형님 #블랙핑크 #How_You_Like_That"
"Ekxm-H15fBM","Lucas e Jojo esclarecem desentendimento | A Fazenda 12","2020-10-17T15:03:09Z","UCw4YGFtvDgOL09KrFpqj6kg","A Fazenda","24","20.18.10","acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim","541399","22357","203","1266","https://i.ytimg.com/vi/Ekxm-H15fBM/default.jpg","False","False","Após uma madrugada de muita confusão e desentendimentos na sede de A Fazenda 12, Jojo e Lucas decidiram sentar e esclarecer os acontecimentos.Assine o PlayPlus e tenha acesso à transmissão 24 horas de A Fazenda 12.Inscreva-se no canal A Fazenda: http://r7.com/8IZb Site oficial: https://afazenda.r7.com/a-fazenda-12Assista às íntegras no PlayPlus: https://www.playplus.comTikTok: https://vm.tiktok.com/ZS5cTvgC/Facebook: https://www.facebook.com/AFazendaRecordInstagram: https://www.instagram.com/afazendarecordTwitter: https://twitter.com/afazendarecord#AFazenda12 #MarcosMion #FogoNoFeno"
"gwsaElRJI2M","Kayblack - A Cunhada (prod. Wall Hein e DJ RB)","2020-10-16T15:00:14Z","UCpOdPfjjxpEAzATZJQX4_Hg","Real Kayblack","22","20.18.10","[none]","600787","81127","455","2945","https://i.ytimg.com/vi/gwsaElRJI2M/default.jpg","False","False","Ouça #Cunhada em todas as plataformas: https://open.spotify.com/album/18mcw81gkxsDALOpPDPpGfSIGA NAS REDES SOCIAIS | Instagram @elenkoweek , @realkayblack_________________FICHA TÉCNICAProdução: Elenko MusicMÚSICA: Produção Musical: Wall Hein , DJ RBMix & Master:  Wall HeinVIDEOCLIPEDireção (1º): Jay OQ (@jay.oq)Câmeras:  Jean Furquim @jeanfurquim ,LF OQ @lf.oq_Produtora: OQ ProduçõesProdutor Executivo : Plinta OQ @plinta.oqEdição: Jean Furquim , Jay OQCor e finalização: Jay OQ"
"C_kfsR8aci0","Miley Cyrus - Live from Whisky a Go Go (#SOSFEST)","2020-10-18T02:36:12Z","UCn7dB9UMTBDjKtEKBy_XISw","Miley Cyrus","10","20.18.10","Miley|Cyrus|MiFans|MileyWorld","139147","20080","157","1398","https://i.ytimg.com/vi/C_kfsR8aci0/default.jpg","False","False","Miley Cyrus performs an exclusive live set for Save Our Stages Fest from Whiskey a Go Go in Los Angeles, CA. Find more #SOSFest streams at https://yt.be/music/sosfest. Save Our Stages Fest is a three-day virtual benefit festival with artists and organizations rallying to the aid of independent music venues at risk of closing their doors permanently. Featuring original performances and commentary from diverse talent across genres and shot live at iconic indie stages, #SOSFest aims to preserve our nation’s independent live music venues. The festival is raising funds for NIVA’s Emergency Relief Fund, where any member organization can apply for support - please consider helping by clicking the blue Donate button.  About NIVA: Formed at the onset of the COVID-19 shutdown, National Independent Venue Association (NIVA), now represents more than 2,800 members in all 50 states and Washington, D.C. These independent venues and promoters were the first to close and will be the last to fully reopen. NIVA's mission is to preserve and nurture the ecosystem of independent live venues, promoters and festivals throughout the United States. To learn more about NIVA’s quest to gain federal funding for independent venues, visit https://www.nivassoc.org/take-action.  To learn more about the NIVA Emergency Relief Fund, visit https://www.nivassoc.org/erf."
"1eQsMMV5PBQ","Tour pela minha casa DIY! Como ela está hoje! 2020","2020-10-17T15:26:32Z","UCdlBxBfi4gDiIDnpJiJCkQA","Maddu Magalhães","26","20.18.10","maddu|maddu magalhães|diy|faça você mesmo|do it yourself|decor|( PS**** Se eu esqueci de algum link|me avisa nos comentários que eu incluo aqui!!! )","56887","9403","36","621","https://i.ytimg.com/vi/1eQsMMV5PBQ/default.jpg","False","False","Nesse vídeo eu mostrei o Tour pela minha casa, mostrando tudo o que já foi feito de decoração por aqui! Toda a decoração foi construída com vocês, passinho por passinho no “faça você mesmo” e todos os videos de tutoriais dos móveis e decorações estão aqui embaixo pra vocês! ————Mesa lateral https://www.youtube.com/watch?v=m1cFhSI6gcIMesa de centrohttps://www.youtube.com/watch?v=3fOF1pxIGG4Puffs de Pneuhttps://www.youtube.com/watch?v=9EtRQH7y9aUQuadros da sala: https://www.youtube.com/watch?v=sxN7lVe2jUMPintura meia parede: https://www.youtube.com/watch?v=AI0Ktw1qeHIAlmofadas sala: https://www.youtube.com/watch?v=OvtWUp8PZnMEnfeites mesa lateral sala: https://www.youtube.com/watch?v=ztlcJh7DE0AHome Office Sala: https://www.youtube.com/watch?v=1m3kmc-h-QI&t=83sPainel de madeira da entrada da sala + cortininha embaixo da escada: https://www.youtube.com/watch?v=CXEsLlukNac&t=170sCanto alemão cozinha: https://www.youtube.com/watch?v=5qGtcER1Yfs&t=24sLuminária cozinha: https://www.youtube.com/watch?v=VeiTjdla9sg&t=18sQuadro cozinha + decors: https://www.youtube.com/watch?v=qGAxrsTcNNs&t=252sCaixa de Pães: https://www.youtube.com/watch?v=80poaX3ClWk&t=194sFruteira de macramê e nicho de caixote : https://www.youtube.com/watch?v=j7dSM58l2FE&t=7sObjetos decorativos p/ Prateleiras da Escada: https://www.youtube.com/watch?v=56vT8AybfSw&t=167sMinha Penteadeira com caixa de faqueiro: https://www.youtube.com/watch?v=eU_NdhJbtw0&t=876sDIY Decorando o Quarto 01 Cantinho de estudo : Home Office:https://www.youtube.com/watch?v=aPVwi_OAjmc&t=4sDIY Cesto de Sisal + Macramê! Decorando o Quarto 02:https://www.youtube.com/watch?v=gmTTLkoMdWc&t=132sDIY Decorando o Quarto 03 - Decor Franjas Bohohttps://www.youtube.com/watch?v=Pmj3Ntg_49Y&t=37sDIY Decorando meu Quarto 04 - Boho Vibes! Parede da Cama, cabeceira e Detalheshttps://www.youtube.com/watch?v=gCJIUq7mkKg&t=23sDIY Decorando meu Quarto 05 Mesa de Cabeceira Boho Vibes!https://www.youtube.com/watch?v=34IZsU0KBGg&t=526sDIY Decorando meu Quarto 06 Luminárias Pendentes !https://www.youtube.com/watch?v=Izu829Qi3Yo&t=21sDIY Decorando meu quarto 07 - Construí um Banco “Peseira Boho com meu Pai! -https://www.youtube.com/watch?v=TXHCqTB_JDY&t=39sDIY Decorando meu Quarto 08 Construi uma Luminária Boho !https://www.youtube.com/watch?v=k33Bax6AizQ&t=212sDIY - Transformando Quarto Completo Akira ( Gaby Lo ) #MadduReforma - Estilo Industrialhttps://www.youtube.com/watch?v=8mBT0Z6zHGc&t=25s#MadduReforma Área Gourmet churrasqueira ( transformação completa! )https://www.youtube.com/watch?v=frN_t4x7GOw&t=920sHORTA VERTICAL COM PALLET: https://youtu.be/4gWocS4oQrk( PS**** Se eu esqueci de algum link, me avisa nos comentários que eu incluo aqui!!! ) - Me encontra nas redes pra acompanhar todas as novidades!!!instagram: https://instagram.com/maddumagalhaesfacebook: https://facebook.com/maddumagalhaestwitter: https://twitter.com/maddumagalhaes"
"5SPnWr6xz_0","TERMINEI MEU RELACIONAMENTO 💔","2020-10-16T13:00:01Z","UC_XGgRFoktKUXZVD1_tp7EA","Gui Nobre","24","20.18.10","gui|nobre|gui nobre|gui nobre gameplay|guilherme|londrina|hunters|guinobre|guinobreyt|caçadores de lendas|youtuber de londrina|r3|gui r3|gui nobre r3 yzf","1353641","132749","2993","5991","https://i.ytimg.com/vi/5SPnWr6xz_0/default.jpg","False","False","Queria agradecer a todos o carinho que vocês tem pela gente e queria agradecer também a lara por ter feito parte da minha vida e ter me ajudado por tanto tempo.Email : guinobrecomercial@gmail.com"
"1eEcJjkdpsQ","🟢 CHURRASDOGZ LIVE (BRUNO BE E DUBDOGZ)","2020-10-17T21:04:58Z","UCnEJYGEXs33Zaomfdgc050Q","Dubdogz","10","20.18.10","dubdogz liu|dubdogz live|liu live|churras dogz|churrasdogz|liu|dubdogz|live liu|live dubdogz|jord|live jord|zuffo|live zuffo|watzgood|live watzgood","54416","3198","25","79","https://i.ytimg.com/vi/1eEcJjkdpsQ/default.jpg","False","False","Sábado 15 HorasGuarujá SPFollow DOGPARTY on Spotify!smarturl.it/DogPartySpotify✘ Follow DUBDOGZ at:Spotify: spoti.fi/2kZPPdmInstagram: bit.ly/2lUsziaFacebook: bit.ly/2mf5adHTwitter: bit.ly/2mccpSp"
"QGNJWBvI-js","Léo Santana, Luísa Sonza - Século 21","2020-10-16T00:00:58Z","UCUPCAkRN4yTiFWM8kXWGX_Q","LeoSantanaVEVO","10","20.18.10","Léo|Santana|Luísa|Sonza|Século|Universal|Music|Ltda.|Pop","2198820","132199","26969","10626","https://i.ytimg.com/vi/QGNJWBvI-js/default.jpg","False","False","https://umusicbrazil.lnk.to/Seculo21SIGA LEO SANTANA: https://www.facebook.com/leosantana https://www.instagram.com/leosantana https://twitter.com/leosantanaSéculo 21 – Participação Luísa Sonza(Diggo/Rafinha Rsq/Ed Nobre) / (Léo Santana e Luísa Sonza)Essa noite é certo dá problema (Fudeu)Vai beber, sentar, chapar, sem pena (Fudeu)Chegou na pista assanhadaEla tá pra onda Tá toda desregulada Gosta de cara E também gosta de mina Século 21 tá tudo certo Não tem briga, não Tá maluquinha Tá maluquinha Tá dando uma sentadinha E gosta da roçadinha Tá maluquinha Tá maluquinha Tá dando uma sentadinha Mas gosta da roçadinha Rala, roça, joga, sentaRala, roça chama no suingue que ela vemRala, roça, joga, sentaRala, roça, joga, sentaE no toque do beat é o Rafinha RSQEssa noite é certo dá problema (Fudeu)Tu vai beber, sentar, chapar, sem pena (Fudeu)Chegou na pista assanhadaEla tá pra onda Tá toda desregulada Gosta de caras E também gosta de mina Século 21 tá tudo certo Não tem briga, não Tá maluquinha Tá maluquinha Tá dando uma sentadinha E gosta da roçadinha Tá maluquinha Tá maluquinha Tá dando uma sentadinha E gosta da roçadinha Rala, roça, joga, sentaRala, roça, chama no suingue que ela vemRala, roça, joga, sentaRala, roça, jogaTá maluquinha Tá maluquinha Tá dando uma sentadinha Mas gosta da roçadinha Tá maluquinha Tá maluquinha Tá dando uma sentadinha Mas gosta da roçadinha Rala, roça, joga, sentaRala, roçaRala, roça, joga, sentaRala, roça, jogaEssa noite é certo dá problemaAi meu deus#Seculo21 #LeoSantana #LuisaSonzaTodos os protocolos de segurança para COVID-19 foram respeitados durante a gravação. Ficha técnica:Direção: João Monteiro Direção Criativa: João Monteiro & Audrey Nobrega 1ª Assistente de Direção: Tize SalatiDiretor de Produção: Thiago FreireProdutor: Caio ErosaProdutora: Michelle RodriguesAssistente de Produção: Nahara FaissúPlatô: Rodrigo PedreiraAssistente de Platô: Fabio BocãoEstagiário de Produção: Matheus MendesDiretor de Fotografia: Fabio Politi1º Assistente de Câmera: Andre Alves2º Assistente de Câmera: Paulo Vinícius Rodrigues da SilvaLogger: Zé Luiz LermaSteady Cam: Marcel YokodaEletricista: Renato Madsen1º Assistente de Elétrica: Lucas de Oliveira2º Assistente de Elétrica: Carlos Gaspar2º Assistente de Elétrica: JilmárioMaquinista: Rogério Costa (Rogerinho)1º Assistente de Maquinária: Rui Mauriti Nunes AraújoGeradorista: RogérioDiretora de Arte: Annik MaasAssistente de Arte: Alice BarcelosContra Regra: Leonardo PradoContra Regra: Jorge SpadaroAssistente de Contra Regra: Gustavo PradoAssistente de Contra Regra: Bruno PitúBeauty (Elenco): Belle Acioli Assistente Beauty: MozabeliFigurinista (Elenco): Yasmim MonteiroCamareira: Marta ConfecçãoFigurino Léo Santana: Willian CostaAssistente de Figurino: Felipe LemesBeauty Luisa Sonza: Pedro Moreira Assistente de Make: Dan CannavanFigurino Luisa Sonza: Victor MirandaAssistente de Figurino: Jorge MouraCoreógrafa: LeneBalé:Bruno BarbosaJhonathan JeffKaty SerranoRaquel CabanecoLooks jeans Leo e Luisa: Lady RockAssessoria de imprensa Léo Santana: Daniela Basílio Designer: Carolina Magalhães Social Media Léo Santana: Wynne Carvalho Edição: Gabriel CésarColorista: Psycho n’ LookMotorista Produção: Binho D’avillaMotorista Elétrica: Marcinho NascimentoMotorista Câmera: Celso SuntoMotorista Arte: Frota CineCarro Produção: Wagner AlvesProdução de Set / Mala Produção: Biscuvita Produções EPIS / Higienização / Controle COVID: Biscuvita ProduçõesTestes COVID: Mendelics Equipamento Câmera: MR5Estúdio: Hangar EstúdiosEquipamento de Luz: Cine e Vídeo Catering: Flor de Lótus Seguro: Prospecto Seguros Estrutura de Produção: Águia Locações Geradores: Zerlei Geradores Music video by Léo Santana, Luísa Sonza performing Século 21. © 2020 Salvador Produções / Universal Music Ltdahttp://vevo.ly/oHVxUw"
